TransactionID,CustomerID,Product,Category,Region,SalesAmount,Cost,Quantity,TransactionDate,Profit
5606,1699,Keyboard,Accessories,East,1134.23,919.76,4,2024-08-26,214.47000000000003
5607,3246,Smartphone,Accessories,East,449.16,167.03,7,2024-01-12,282.13
5608,4374,Keyboard,Accessories,West,1035.39,376.2,9,2023-06-22,659.19
5609,3038,Laptop,Accessories,East,1073.92,876.42,1,2023-05-10,197.5000000000001
5610,3374,Mouse,Accessories,North,1280.2,301.65,9,2024-08-22,978.5500000000001
5611,3201,Keyboard,Electronics,North,827.79,1022.36,5,2024-07-20,-194.57000000000005
5612,1551,Laptop,Accessories,South,991.06,395.01,4,2023-01-04,596.05
5613,4716,Laptop,Accessories,South,344.42,500.73,6,2024-05-10,-156.31
5614,1404,Monitor,Accessories,East,1118.3,146.7,5,2024-01-14,971.5999999999999
5615,1461,Mouse,Accessories,South,1265.7,202.78,5,2023-12-22,1062.92
5616,3179,Mouse,Accessories,West,910.92,352.24,5,2024-04-12,558.68
5617,3838,Keyboard,Accessories,West,217.73,87.22,8,2024-01-31,130.51
5618,1873,Tablet,Electronics,North,503.64,255.85,8,2024-03-13,247.79
5619,1083,Monitor,Electronics,North,739.5,508.46,4,2024-06-24,231.04000000000002
5620,2422,Mouse,Electronics,South,1031.89,474.56,9,2024-12-01,557.3300000000002
5621,3801,Laptop,Accessories,South,514.47,262.47,8,2023-02-15,252.0
5622,3675,Mouse,Accessories,West,1268.42,124.13,6,2024-08-31,1144.29
5623,4180,Tablet,Electronics,North,589.1,402.23,2,2023-02-18,186.87
5624,1220,Smartphone,Accessories,South,112.11,902.06,9,2023-04-30,-789.9499999999999
5625,4975,Smartphone,Accessories,West,1201.29,626.82,6,2024-10-19,574.4699999999999
5626,3600,Mouse,Accessories,North,984.12,1137.76,8,2023-03-15,-153.64
5627,2391,Mouse,Electronics,West,1212.84,193.67,6,2024-02-12,1019.17
5628,4218,Monitor,Electronics,West,555.89,272.56,5,2024-05-09,283.33
5629,1111,Mouse,Electronics,North,75.56,357.95,7,2023-09-30,-282.39
5630,1614,Tablet,Accessories,West,156.94,45.21,4,2023-04-17,111.72999999999999
5631,2581,Mouse,Electronics,South,212.11,1133.76,3,2023-07-03,-921.65
5632,3971,Keyboard,Electronics,West,1217.46,551.08,7,2023-12-11,666.38
5633,4565,Tablet,Electronics,South,487.08,593.53,2,2024-08-05,-106.44999999999999
5634,4576,Monitor,Accessories,East,1496.95,214.69,3,2024-06-15,1282.26
5635,1474,Keyboard,Electronics,East,1149.66,1051.06,1,2024-10-30,98.60000000000014
5636,3883,Keyboard,Electronics,East,921.67,840.38,1,2023-12-05,81.28999999999996
5637,2913,Smartphone,Accessories,West,1476.25,534.69,2,2024-04-03,941.56
5638,1270,Tablet,Electronics,East,508.65,1057.23,1,2023-08-13,-548.58
5639,3468,Keyboard,Accessories,East,290.14,1089.39,2,2024-11-20,-799.2500000000001
5640,2920,Monitor,Accessories,West,1119.05,87.89,1,2024-01-10,1031.1599999999999
5641,3754,Smartphone,Electronics,North,453.22,169.61,3,2024-09-21,283.61
5642,2390,Keyboard,Electronics,West,1443.5,62.33,9,2024-11-01,1381.17
5643,4351,Tablet,Electronics,South,1482.7,710.62,9,2024-06-08,772.08
5644,4354,Smartphone,Accessories,West,1393.29,284.99,8,2023-02-25,1108.3
5645,1039,Tablet,Electronics,North,1419.9,1018.57,9,2023-08-28,401.33000000000004
5646,2982,Tablet,Electronics,East,942.7,575.12,4,2023-10-02,367.58000000000004
5647,3236,Tablet,Electronics,West,1053.57,1010.12,8,2024-02-10,43.44999999999993
5648,4235,Smartphone,Accessories,East,186.66,680.06,5,2024-10-29,-493.4
5649,1993,Keyboard,Accessories,South,1156.42,961.52,4,2024-08-14,194.9000000000001
5650,3012,Mouse,Accessories,North,342.99,465.07,4,2023-04-24,-122.07999999999998
5651,4607,Laptop,Electronics,East,1268.47,1136.11,2,2024-06-28,132.36000000000013
5652,3583,Keyboard,Electronics,East,1444.22,810.58,9,2023-04-24,633.64
5653,4075,Smartphone,Accessories,East,357.95,726.72,9,2024-03-07,-368.77000000000004
5654,4906,Laptop,Electronics,East,163.15,442.26,1,2024-05-16,-279.11
5655,1289,Laptop,Electronics,West,751.64,1126.51,4,2024-01-06,-374.87
5656,3480,Laptop,Accessories,North,1197.75,425.15,9,2024-07-28,772.6
5657,3518,Mouse,Accessories,North,1167.43,1007.96,4,2024-06-21,159.47000000000003
5658,4252,Monitor,Accessories,East,1060.39,503.04,2,2023-03-28,557.3500000000001
5659,4319,Smartphone,Electronics,North,1240.01,927.61,2,2024-03-21,312.4
5660,3675,Mouse,Electronics,East,303.73,1096.9,9,2024-08-27,-793.1700000000001
5661,1278,Mouse,Electronics,South,995.31,574.76,4,2023-07-19,420.54999999999995
5662,3924,Monitor,Accessories,South,928.24,645.58,1,2023-12-28,282.65999999999997
5663,1580,Laptop,Accessories,South,272.48,416.5,1,2024-05-01,-144.01999999999998
5664,1862,Monitor,Electronics,North,650.92,93.99,1,2024-12-17,556.93
5665,1253,Monitor,Accessories,East,1286.17,793.4,8,2023-03-25,492.7700000000001
5666,1180,Mouse,Accessories,West,1459.11,169.98,1,2024-09-10,1289.1299999999999
5667,4901,Smartphone,Electronics,West,1014.87,444.25,5,2023-09-04,570.62
5668,1680,Tablet,Accessories,South,1386.81,438.91,9,2024-05-31,947.8999999999999
5669,1824,Monitor,Electronics,South,241.47,206.67,4,2023-09-25,34.80000000000001
5670,4580,Monitor,Accessories,North,1463.84,810.05,9,2024-04-09,653.79
5671,4832,Laptop,Electronics,West,98.58,234.28,5,2023-01-14,-135.7
5672,1699,Laptop,Accessories,North,814.53,940.65,9,2023-08-06,-126.12
5673,3613,Mouse,Electronics,South,471.96,321.66,2,2023-08-22,150.29999999999995
5674,2349,Laptop,Accessories,East,1230.17,366.13,8,2023-02-14,864.0400000000001
5675,2380,Keyboard,Accessories,East,365.44,432.16,7,2023-06-09,-66.72000000000003
5676,4896,Monitor,Accessories,East,66.72,208.72,7,2023-06-07,-142.0
5677,2673,Laptop,Accessories,South,651.18,538.09,3,2023-04-10,113.08999999999992
5678,3727,Smartphone,Accessories,North,142.96,123.98,2,2023-03-24,18.980000000000004
5679,3438,Keyboard,Electronics,East,470.63,529.73,1,2024-07-09,-59.10000000000002
5680,2638,Mouse,Electronics,West,983.43,427.7,1,2023-06-02,555.73
5681,2957,Tablet,Electronics,West,477.32,425.77,7,2024-11-12,51.55000000000001
5682,4156,Monitor,Accessories,South,406.4,802.99,9,2023-01-21,-396.59000000000003
5683,4388,Monitor,Electronics,West,275.47,929.76,1,2023-09-07,-654.29
5684,1211,Smartphone,Accessories,West,246.0,446.52,4,2023-07-08,-200.51999999999998
5685,2538,Tablet,Accessories,South,812.49,336.56,2,2023-11-18,475.93
5686,1383,Tablet,Electronics,North,1038.19,608.39,8,2024-06-16,429.80000000000007
5687,2714,Mouse,Electronics,East,706.46,951.63,9,2024-11-02,-245.16999999999996
5688,1341,Mouse,Accessories,South,229.22,784.15,3,2023-08-07,-554.93
5689,2838,Keyboard,Accessories,West,989.25,74.46,3,2023-01-17,914.79
5690,2987,Monitor,Electronics,East,857.83,591.52,7,2024-05-30,266.31000000000006
5691,1843,Laptop,Electronics,East,602.85,1189.43,9,2023-02-08,-586.58
5692,4109,Mouse,Accessories,East,528.57,443.16,7,2024-12-01,85.41000000000003
5693,2534,Smartphone,Accessories,South,315.57,545.64,7,2023-05-22,-230.07
5694,1419,Smartphone,Electronics,East,262.13,366.27,2,2023-12-12,-104.13999999999999
5695,3798,Smartphone,Accessories,North,541.22,612.3,1,2023-10-30,-71.07999999999993
5696,4240,Mouse,Accessories,West,110.37,218.28,2,2023-05-10,-107.91
5697,2988,Mouse,Electronics,South,683.11,319.01,6,2024-04-12,364.1
5698,2932,Smartphone,Electronics,South,922.28,862.73,8,2023-12-12,59.549999999999955
5699,4414,Mouse,Accessories,East,1415.4,191.8,8,2023-06-25,1223.6000000000001
5700,2849,Laptop,Accessories,West,957.45,1113.59,6,2024-03-23,-156.13999999999987
5701,1305,Laptop,Electronics,East,954.91,390.31,2,2023-07-13,564.5999999999999
5702,4613,Keyboard,Accessories,East,592.9,702.78,9,2023-12-03,-109.88
5703,3749,Monitor,Electronics,South,243.31,406.54,4,2023-06-28,-163.23000000000002
5704,1868,Laptop,Accessories,North,698.06,589.3,5,2024-10-05,108.75999999999999
5705,3584,Keyboard,Electronics,West,918.08,1087.45,1,2023-03-22,-169.37
5706,2135,Tablet,Accessories,West,1099.85,110.24,9,2023-06-10,989.6099999999999
5707,2434,Monitor,Accessories,West,1247.83,1031.92,1,2024-02-11,215.90999999999985
5708,1205,Laptop,Accessories,West,421.1,682.36,7,2023-06-30,-261.26
5709,4256,Tablet,Electronics,North,399.77,808.13,9,2023-09-26,-408.36
5710,4453,Keyboard,Electronics,South,869.68,95.39,3,2024-07-23,774.29
5711,1495,Laptop,Electronics,North,870.72,920.84,2,2024-05-03,-50.120000000000005
5712,4450,Laptop,Accessories,East,366.02,179.5,8,2024-05-08,186.51999999999998
5713,4118,Mouse,Accessories,South,901.84,1158.84,4,2023-07-10,-256.9999999999999
5714,2909,Tablet,Electronics,North,551.52,965.17,1,2023-11-17,-413.65
5715,4811,Laptop,Electronics,West,977.01,606.66,8,2023-12-26,370.35
5716,4622,Smartphone,Accessories,West,472.01,1111.28,6,2024-07-07,-639.27
5717,4599,Mouse,Accessories,South,908.82,227.82,6,2023-04-05,681.0
5718,3551,Mouse,Accessories,North,1164.05,1190.25,4,2023-12-22,-26.200000000000045
5719,2045,Laptop,Accessories,South,1471.23,868.68,6,2024-08-23,602.5500000000001
5720,1212,Mouse,Electronics,West,1371.05,145.1,2,2024-09-12,1225.95
5721,1309,Monitor,Electronics,North,780.13,657.81,6,2024-01-05,122.32000000000005
5722,3708,Tablet,Accessories,West,758.11,861.73,2,2023-10-23,-103.62
5723,2991,Monitor,Accessories,South,684.67,747.24,6,2023-04-12,-62.57000000000005
5724,3800,Keyboard,Accessories,South,90.24,526.02,9,2023-01-21,-435.78
5725,1271,Monitor,Electronics,South,290.63,320.33,7,2023-03-24,-29.69999999999999
5726,4642,Smartphone,Electronics,South,135.82,308.73,4,2024-11-03,-172.91000000000003
5727,2822,Mouse,Accessories,South,1059.71,1114.53,1,2024-01-02,-54.819999999999936
5728,3985,Mouse,Accessories,East,649.19,304.65,9,2024-12-10,344.5400000000001
5729,4273,Smartphone,Accessories,South,142.47,1156.01,1,2024-07-07,-1013.54
5730,3079,Mouse,Accessories,South,1051.33,275.96,5,2024-07-02,775.3699999999999
5731,1442,Monitor,Accessories,West,984.43,479.61,7,2024-12-12,504.81999999999994
5732,3209,Keyboard,Accessories,South,1093.95,44.42,6,2024-01-20,1049.53
5733,3814,Laptop,Electronics,North,919.76,1086.68,3,2023-11-29,-166.92000000000007
5734,1253,Smartphone,Electronics,South,284.23,152.09,8,2024-10-27,132.14000000000001
5735,1520,Monitor,Electronics,East,139.02,448.08,7,2023-02-08,-309.05999999999995
5736,1976,Monitor,Accessories,South,1234.85,1015.75,9,2023-02-16,219.0999999999999
5737,4722,Monitor,Accessories,West,362.92,956.52,1,2023-11-08,-593.5999999999999
5738,4551,Laptop,Accessories,North,836.67,1014.56,8,2023-04-20,-177.89
5739,1009,Tablet,Electronics,North,753.56,1099.51,4,2023-07-05,-345.95000000000005
5740,3773,Mouse,Accessories,South,1385.53,1095.95,7,2023-07-04,289.5799999999999
5741,3552,Mouse,Electronics,South,851.04,931.48,7,2023-11-23,-80.44000000000005
5742,3832,Keyboard,Accessories,South,891.02,711.44,4,2024-12-28,179.57999999999993
5743,4907,Tablet,Accessories,South,513.28,687.01,8,2023-04-20,-173.73000000000002
5744,2583,Mouse,Accessories,West,1440.11,45.12,1,2023-07-19,1394.99
5745,3483,Keyboard,Electronics,West,937.94,875.41,5,2023-06-22,62.530000000000086
5746,2134,Keyboard,Electronics,North,57.22,295.21,4,2023-11-17,-237.98999999999998
5747,1152,Monitor,Electronics,South,856.32,999.58,4,2024-05-30,-143.26
5748,2658,Smartphone,Accessories,West,577.6,677.95,3,2023-03-02,-100.35000000000002
5749,3964,Monitor,Electronics,West,96.56,1185.08,1,2023-06-20,-1088.52
5750,3916,Laptop,Accessories,North,675.75,276.02,5,2023-05-27,399.73
5751,4173,Mouse,Accessories,North,1171.67,876.45,8,2023-12-08,295.22
5752,3800,Keyboard,Electronics,East,780.49,670.61,6,2023-05-09,109.88
5753,2856,Smartphone,Electronics,West,977.22,1120.21,1,2024-10-20,-142.99
5754,2214,Mouse,Accessories,North,977.63,341.21,5,2023-02-20,636.4200000000001
5755,2752,Keyboard,Accessories,West,1022.98,99.54,6,2024-07-29,923.44
5756,3610,Keyboard,Accessories,West,612.01,666.32,9,2024-07-28,-54.31000000000006
5757,4875,Monitor,Accessories,South,586.51,640.29,9,2023-10-12,-53.77999999999997
5758,2104,Smartphone,Electronics,South,56.65,394.7,5,2024-07-08,-338.05
5759,3536,Smartphone,Electronics,South,273.62,1184.25,3,2024-08-04,-910.63
5760,1894,Mouse,Electronics,South,1428.67,111.56,6,2023-09-13,1317.1100000000001
5761,2111,Keyboard,Accessories,West,1271.5,696.34,8,2023-01-23,575.16
5762,4265,Smartphone,Accessories,East,448.91,334.45,5,2023-03-02,114.46000000000004
5763,1103,Smartphone,Accessories,East,631.73,32.24,8,2023-07-26,599.49
5764,4854,Mouse,Electronics,East,1412.89,1185.78,1,2023-05-12,227.11000000000013
5765,4167,Monitor,Accessories,West,413.14,593.49,8,2023-01-01,-180.35000000000002
5766,4494,Tablet,Accessories,East,822.17,1032.91,2,2024-07-05,-210.74000000000012
5767,2914,Laptop,Electronics,West,82.02,1012.88,7,2023-10-04,-930.86
5768,4269,Tablet,Electronics,North,948.62,980.37,2,2023-05-18,-31.75
5769,4072,Smartphone,Accessories,East,1398.61,567.05,3,2023-11-18,831.56
5770,2006,Keyboard,Electronics,West,1332.88,1078.23,5,2024-06-12,254.6500000000001
5771,1406,Laptop,Accessories,North,777.86,459.71,7,2024-09-27,318.15000000000003
5772,2401,Laptop,Electronics,South,991.98,507.81,9,2024-08-25,484.17
5773,1166,Keyboard,Accessories,North,876.21,329.18,5,2023-09-03,547.03
5774,1508,Laptop,Electronics,North,147.11,554.26,1,2024-05-10,-407.15
5775,2661,Keyboard,Electronics,East,280.15,1184.21,3,2024-04-20,-904.0600000000001
5776,3360,Laptop,Electronics,South,1447.54,700.69,5,2023-04-23,746.8499999999999
5777,4664,Mouse,Electronics,South,421.15,1002.38,3,2023-05-06,-581.23
5778,4489,Mouse,Accessories,East,607.45,338.11,8,2023-09-23,269.34000000000003
5779,1762,Tablet,Accessories,North,787.97,1148.43,8,2023-08-29,-360.46000000000004
5780,1680,Laptop,Electronics,West,1469.74,45.41,1,2023-05-18,1424.33
5781,3524,Monitor,Accessories,East,1050.49,1118.39,8,2023-09-03,-67.90000000000009
5782,3120,Keyboard,Electronics,North,962.92,1080.66,4,2023-08-26,-117.74000000000012
5783,2164,Laptop,Electronics,West,810.38,108.81,6,2023-10-30,701.5699999999999
5784,1581,Mouse,Accessories,East,1065.98,737.67,8,2024-06-04,328.31000000000006
5785,1261,Mouse,Accessories,East,1012.82,948.74,2,2023-02-15,64.08000000000004
5786,2363,Keyboard,Accessories,South,1359.12,502.46,8,2024-01-08,856.6599999999999
5787,2331,Monitor,Accessories,South,835.66,137.47,7,2023-05-04,698.1899999999999
5788,3292,Laptop,Accessories,South,661.18,1000.4,4,2023-03-09,-339.22
5789,2538,Laptop,Accessories,West,1220.38,575.8,5,2024-03-13,644.5800000000002
5790,4408,Monitor,Accessories,East,1209.69,338.0,6,2024-05-16,871.69
5791,4646,Monitor,Electronics,South,296.26,112.9,3,2023-11-20,183.35999999999999
5792,1560,Monitor,Accessories,South,393.35,779.0,2,2024-10-05,-385.65
5793,2099,Mouse,Electronics,East,1440.03,79.49,2,2023-12-27,1360.54
5794,2903,Keyboard,Accessories,West,693.96,955.58,4,2024-01-20,-261.62
5795,1174,Monitor,Accessories,South,803.51,931.78,7,2024-12-25,-128.26999999999998
5796,3156,Keyboard,Electronics,North,499.73,407.84,1,2024-07-24,91.89000000000004
5797,3230,Tablet,Electronics,West,747.55,582.58,1,2024-10-26,164.9699999999999
5798,1191,Laptop,Electronics,South,1127.87,812.99,4,2024-08-16,314.8799999999999
5799,1064,Laptop,Electronics,North,749.4,1152.17,9,2024-03-30,-402.7700000000001
5800,4920,Smartphone,Accessories,South,506.44,638.58,5,2024-02-14,-132.14000000000004
5801,4010,Tablet,Accessories,West,189.2,1196.12,1,2023-02-18,-1006.9199999999998
5802,2497,Monitor,Electronics,East,1395.98,410.37,3,2024-07-30,985.61
5803,4854,Monitor,Electronics,East,1313.9,646.0,6,2024-12-01,667.9000000000001
5804,4171,Mouse,Accessories,West,1197.48,165.27,3,2024-06-04,1032.21
5805,2567,Tablet,Accessories,South,1056.4,681.03,6,2024-01-29,375.3700000000001
5806,3911,Monitor,Electronics,West,797.49,657.49,6,2024-01-30,140.0
5807,2151,Smartphone,Accessories,North,1351.23,1023.11,5,2023-04-06,328.12
5808,4523,Keyboard,Accessories,South,1197.97,1195.97,5,2023-03-26,2.0
5809,2937,Laptop,Electronics,West,1233.22,1183.83,9,2023-02-05,49.3900000000001
5810,1368,Tablet,Electronics,East,498.85,306.47,3,2024-02-20,192.38
5811,1850,Laptop,Electronics,West,664.01,425.98,7,2024-08-17,238.02999999999997
5812,1042,Keyboard,Electronics,South,1074.86,351.35,4,2024-11-05,723.5099999999999
5813,2907,Tablet,Accessories,West,588.04,263.63,2,2024-12-26,324.40999999999997
5814,4490,Keyboard,Electronics,East,766.26,205.66,3,2023-08-09,560.6
5815,3535,Monitor,Accessories,North,987.44,628.74,3,2023-11-15,358.70000000000005
5816,1077,Monitor,Accessories,West,684.75,1050.82,3,2024-04-23,-366.06999999999994
5817,3873,Monitor,Accessories,West,1199.91,720.15,3,2024-01-27,479.7600000000001
5818,2824,Keyboard,Accessories,North,218.6,1051.02,6,2023-04-29,-832.42
5819,2293,Keyboard,Electronics,West,1091.18,1152.61,6,2024-08-10,-61.429999999999836
5820,1673,Keyboard,Accessories,East,260.55,478.28,9,2023-03-10,-217.72999999999996
5821,1700,Laptop,Electronics,North,1409.87,1007.73,8,2024-03-20,402.1399999999999
5822,1758,Keyboard,Accessories,East,505.35,91.23,7,2023-04-04,414.12
5823,2923,Monitor,Electronics,East,1203.38,592.86,2,2023-11-15,610.5200000000001
5824,3775,Smartphone,Accessories,East,806.05,460.91,2,2023-11-13,345.13999999999993
5825,4386,Keyboard,Accessories,South,182.08,269.68,1,2023-10-20,-87.6
5826,3972,Smartphone,Electronics,North,894.75,542.92,7,2024-05-30,351.83000000000004
5827,4922,Monitor,Electronics,South,1372.66,549.13,7,2023-02-25,823.5300000000001
5828,1901,Keyboard,Electronics,South,277.99,975.99,1,2024-07-08,-698.0
5829,3936,Laptop,Electronics,West,515.9,1046.63,6,2023-10-04,-530.7300000000001
5830,1992,Laptop,Accessories,North,686.78,798.63,7,2024-07-23,-111.85000000000002
5831,2191,Smartphone,Accessories,West,448.83,771.06,1,2023-05-24,-322.22999999999996
5832,3386,Mouse,Accessories,South,1418.48,158.91,6,2023-11-05,1259.57
5833,3240,Laptop,Accessories,West,597.38,703.06,9,2023-01-18,-105.67999999999995
5834,2476,Laptop,Accessories,East,1004.19,351.1,1,2023-12-17,653.09
5835,3330,Laptop,Electronics,South,374.68,374.87,2,2023-06-15,-0.18999999999999773
5836,4407,Monitor,Electronics,East,368.57,140.89,2,2024-06-27,227.68
5837,1389,Laptop,Accessories,North,304.98,773.97,3,2023-04-22,-468.99
5838,1999,Tablet,Electronics,West,680.48,713.06,4,2023-08-13,-32.57999999999993
5839,1524,Keyboard,Accessories,South,822.64,287.72,7,2023-03-15,534.92
5840,4311,Laptop,Accessories,North,65.58,337.75,3,2023-06-03,-272.17
5841,2855,Mouse,Electronics,East,1257.74,934.41,7,2023-04-20,323.33000000000004
5842,2506,Mouse,Accessories,West,793.49,957.73,5,2023-12-04,-164.24
5843,1658,Laptop,Electronics,West,277.95,606.91,5,2024-05-21,-328.96
5844,3763,Laptop,Accessories,South,147.58,204.33,7,2023-06-22,-56.75
5845,4663,Tablet,Electronics,West,141.64,95.04,7,2023-05-26,46.59999999999998
5846,1890,Laptop,Accessories,West,423.58,347.62,7,2024-02-03,75.95999999999998
5847,4626,Laptop,Accessories,East,773.97,885.49,9,2023-04-12,-111.51999999999998
5848,2481,Keyboard,Electronics,East,1297.35,732.96,1,2024-06-10,564.3899999999999
5849,4160,Mouse,Accessories,East,1359.3,870.18,1,2023-09-06,489.12
5850,4731,Tablet,Accessories,North,1256.88,581.95,3,2024-07-30,674.9300000000001
5851,4166,Mouse,Electronics,North,526.42,913.01,6,2024-04-29,-386.59000000000003
5852,1451,Tablet,Electronics,West,494.51,592.54,2,2023-12-27,-98.02999999999997
5853,3475,Mouse,Electronics,North,1481.81,128.3,9,2023-06-23,1353.51
5854,4222,Laptop,Accessories,South,1037.86,123.43,1,2023-12-24,914.4299999999998
5855,2537,Mouse,Electronics,East,492.18,1002.86,5,2024-03-14,-510.68
5856,4447,Mouse,Electronics,North,527.17,766.66,7,2023-01-30,-239.49
5857,4093,Tablet,Electronics,West,680.23,356.58,3,2024-04-21,323.65000000000003
5858,1882,Smartphone,Accessories,East,951.62,915.9,2,2024-07-06,35.72000000000003
5859,1312,Tablet,Electronics,North,1352.07,188.81,3,2023-03-08,1163.26
5860,1839,Tablet,Accessories,East,337.55,784.93,7,2024-05-02,-447.37999999999994
5861,3566,Tablet,Accessories,North,172.38,1187.7,1,2024-06-21,-1015.32
5862,4277,Monitor,Electronics,West,638.34,205.52,8,2023-04-28,432.82000000000005
5863,1374,Monitor,Accessories,North,405.91,196.08,3,2024-12-21,209.83
5864,1450,Monitor,Accessories,North,885.25,577.37,5,2023-12-23,307.88
5865,4697,Tablet,Accessories,North,1063.86,781.91,5,2023-09-05,281.94999999999993
5866,4855,Smartphone,Accessories,East,500.57,61.06,6,2023-04-05,439.51
5867,4062,Tablet,Accessories,North,1043.9,614.61,7,2023-11-10,429.2900000000001
5868,1594,Laptop,Electronics,North,547.56,127.31,1,2024-08-29,420.24999999999994
5869,4250,Smartphone,Electronics,North,970.7,312.35,6,2024-04-03,658.35
5870,2233,Monitor,Electronics,East,967.94,863.51,2,2023-04-12,104.43000000000006
5871,1499,Mouse,Accessories,West,453.33,894.47,3,2024-12-26,-441.14000000000004
5872,1463,Mouse,Electronics,West,971.8,883.79,5,2023-05-11,88.00999999999999
5873,4911,Keyboard,Accessories,West,602.38,106.22,1,2024-01-11,496.15999999999997
5874,4195,Smartphone,Accessories,North,537.86,950.51,7,2024-02-16,-412.65
5875,1112,Monitor,Accessories,East,469.47,535.68,1,2024-04-24,-66.20999999999992
5876,2035,Smartphone,Accessories,West,551.19,586.11,8,2024-10-05,-34.91999999999996
5877,4197,Smartphone,Electronics,West,1190.78,521.04,6,2023-04-12,669.74
5878,4636,Mouse,Accessories,West,405.51,1032.72,1,2023-02-26,-627.21
5879,3378,Tablet,Electronics,South,1038.88,825.57,7,2023-07-12,213.31000000000006
5880,2924,Laptop,Electronics,East,1355.9,615.03,3,2024-03-06,740.8700000000001
5881,4354,Keyboard,Accessories,South,558.12,1006.12,7,2024-04-08,-448.0
5882,1139,Monitor,Electronics,North,92.79,972.28,8,2023-06-11,-879.49
5883,2424,Smartphone,Electronics,West,85.68,35.9,3,2023-02-01,49.78000000000001
5884,3949,Keyboard,Electronics,North,252.28,590.29,5,2023-06-21,-338.01
5885,4168,Smartphone,Accessories,East,209.57,79.43,2,2023-04-07,130.14
5886,1516,Mouse,Accessories,North,1134.72,389.41,2,2023-05-19,745.31
5887,3616,Laptop,Accessories,North,477.53,970.49,1,2023-10-19,-492.96000000000004
5888,2947,Mouse,Electronics,West,996.14,1134.54,3,2023-05-21,-138.39999999999998
5889,3893,Keyboard,Electronics,East,111.56,313.22,4,2023-11-09,-201.66000000000003
5890,4140,Monitor,Accessories,North,478.82,55.07,3,2024-10-26,423.75
5891,3165,Smartphone,Accessories,South,389.51,500.73,8,2023-07-17,-111.22000000000003
5892,1887,Laptop,Electronics,West,451.48,422.09,1,2024-02-25,29.390000000000043
5893,4130,Mouse,Accessories,South,326.54,822.05,5,2023-05-12,-495.50999999999993
5894,4104,Keyboard,Accessories,West,945.98,609.22,7,2023-12-31,336.76
5895,2341,Mouse,Electronics,North,1010.88,496.65,9,2024-06-21,514.23
5896,1049,Smartphone,Electronics,West,265.27,298.58,1,2024-04-10,-33.31
5897,4951,Smartphone,Accessories,North,1124.66,999.32,9,2023-09-26,125.34000000000003
5898,4560,Monitor,Accessories,South,412.57,320.62,9,2023-03-13,91.94999999999999
5899,1018,Laptop,Accessories,North,460.24,94.04,4,2023-10-30,366.2
5900,1725,Tablet,Accessories,West,1251.77,690.59,5,2024-01-16,561.18
5901,3244,Mouse,Electronics,West,1356.69,401.3,6,2024-02-21,955.3900000000001
5902,4962,Smartphone,Accessories,West,1245.9,863.55,4,2023-07-27,382.35000000000014
5903,2473,Keyboard,Accessories,South,264.26,124.62,6,2023-06-19,139.64
5904,3606,Mouse,Electronics,East,1498.94,1160.58,5,2023-10-14,338.3600000000001
5905,4750,Monitor,Electronics,South,1024.63,248.62,3,2023-06-17,776.0100000000001
5906,1451,Monitor,Electronics,North,790.47,447.76,3,2023-08-03,342.71000000000004
5907,3336,Smartphone,Electronics,North,1434.52,592.72,9,2023-04-26,841.8
5908,2164,Smartphone,Electronics,South,1235.2,1071.44,5,2023-05-24,163.76
5909,2107,Smartphone,Electronics,South,1053.03,875.37,3,2023-11-08,177.65999999999997
5910,4765,Tablet,Electronics,North,1265.68,199.45,8,2023-11-26,1066.23
5911,3438,Smartphone,Accessories,North,608.93,543.18,8,2024-07-01,65.75
5912,4662,Mouse,Accessories,North,1042.44,665.21,3,2023-08-11,377.23
5913,1214,Mouse,Electronics,East,326.34,851.49,7,2023-08-24,-525.1500000000001
5914,2549,Laptop,Accessories,East,1482.6,699.02,9,2024-04-13,783.5799999999999
5915,3262,Keyboard,Accessories,South,904.02,565.08,3,2024-11-26,338.93999999999994
5916,4474,Smartphone,Electronics,South,1230.64,925.69,8,2023-08-30,304.95000000000005
5917,1127,Mouse,Electronics,East,640.64,472.33,1,2023-10-31,168.31
5918,2845,Mouse,Electronics,West,1149.95,1184.99,3,2024-05-07,-35.039999999999964
5919,4548,Mouse,Electronics,East,611.71,1138.91,4,2024-12-20,-527.2
5920,1759,Tablet,Electronics,South,905.51,857.64,3,2024-07-23,47.870000000000005
5921,3451,Keyboard,Accessories,East,1178.3,1062.66,9,2023-05-29,115.63999999999987
5922,4100,Monitor,Accessories,West,218.89,490.02,5,2024-07-29,-271.13
5923,2815,Mouse,Electronics,South,567.34,710.32,3,2024-04-13,-142.98000000000002
5924,3385,Smartphone,Electronics,North,840.16,349.01,3,2023-05-15,491.15
5925,3878,Mouse,Accessories,South,534.3,1066.2,2,2023-01-19,-531.9000000000001
5926,3761,Keyboard,Accessories,East,498.29,581.1,6,2024-08-20,-82.81
5927,1360,Monitor,Accessories,East,458.41,657.29,9,2024-11-16,-198.87999999999994
5928,1568,Tablet,Electronics,West,380.3,1041.54,7,2024-07-03,-661.24
5929,2415,Laptop,Electronics,East,1280.91,962.82,2,2023-05-21,318.09000000000003
5930,3265,Smartphone,Accessories,West,1389.35,406.44,9,2023-10-27,982.9099999999999
5931,2597,Laptop,Electronics,South,1065.25,132.29,3,2024-02-10,932.96
5932,2692,Tablet,Accessories,East,93.5,219.65,7,2024-12-11,-126.15
